,ID,LONG,LAT,threshold,beta
1699,geo_596,110.5,242.5,0.99,0.05745851493474233
1700,geo_597,110.5,246.5,0.9,0.0011671498828145623
1701,geo_597,110.5,246.5,0.95,0.011934012335852853
1702,geo_597,110.5,246.5,0.99,0.022045029713367886
1703,geo_598,110.5,250.5,0.9,-0.002699143711849264
1704,geo_598,110.5,250.5,0.95,0.0065908253504416165
1705,geo_598,110.5,250.5,0.99,0.02000214111382131
1706,geo_599,110.5,254.5,0.9,0.007699998379164077
1707,geo_599,110.5,254.5,0.95,0.018103921347061167
1708,geo_599,110.5,254.5,0.99,0.028915783232110925
1709,geo_600,110.5,258.5,0.9,0.010596843147130759
1710,geo_600,110.5,258.5,0.95,0.025342848542129055
1711,geo_600,110.5,258.5,0.99,0.04311646629949833
1712,geo_601,110.5,262.5,0.9,0.011127587268862222
1713,geo_601,110.5,262.5,0.95,0.02567467335039333
1714,geo_601,110.5,262.5,0.99,0.04367838552738497
1715,geo_602,110.5,266.5,0.9,0.00976871687137442
1716,geo_602,110.5,266.5,0.95,0.026724215957409217
1717,geo_602,110.5,266.5,0.99,0.05120033439943093
1718,geo_603,110.5,270.5,0.9,0.019944827997317914
1719,geo_603,110.5,270.5,0.95,0.040502850452928243
1720,geo_603,110.5,270.5,0.99,0.06939790970080098
1721,geo_604,110.5,274.5,0.9,0.04471495417923964
1722,geo_604,110.5,274.5,0.95,0.056986011993335986
1723,geo_604,110.5,274.5,0.99,0.09055057083965438
1724,geo_605,110.5,278.5,0.9,0.04668092089506689
1725,geo_605,110.5,278.5,0.95,0.05726506820023426
1726,geo_605,110.5,278.5,0.99,0.0619206689008341
1727,geo_606,110.5,282.5,0.9,0.026641240187064506
1728,geo_606,110.5,282.5,0.95,0.04433635804538697
1729,geo_606,110.5,282.5,0.99,0.07445986661434129
1730,geo_607,110.5,286.5,0.9,0.03322278389210322
1731,geo_607,110.5,286.5,0.95,0.04970393182672837
1732,geo_607,110.5,286.5,0.99,0.07915195281912756
1733,geo_608,110.5,290.5,0.9,0.030501420693976888
1734,geo_608,110.5,290.5,0.95,0.04651868724873595
1735,geo_608,110.5,290.5,0.99,0.05770361485725788
1736,geo_609,110.5,294.5,0.9,0.019862242885406552
1737,geo_609,110.5,294.5,0.95,0.028305323539347324
1738,geo_609,110.5,294.5,0.99,0.04565113475100049
1739,geo_610,114.5,54.5,0.9,0.06021651802711285
1740,geo_610,114.5,54.5,0.95,0.058012852576787906
1741,geo_610,114.5,54.5,0.99,0.03138164688975256
1742,geo_611,114.5,58.5,0.9,0.08129272189970033
1743,geo_611,114.5,58.5,0.95,0.08961280678601082
1744,geo_611,114.5,58.5,0.99,0.019465262841332986
1745,geo_612,114.5,62.5,0.9,0.06220418002062168
1746,geo_612,114.5,62.5,0.95,0.07521625469835444
1747,geo_612,114.5,62.5,0.99,0.07351838382920384
1748,geo_613,114.5,66.5,0.9,0.051207226942849
1749,geo_613,114.5,66.5,0.95,0.057819984738765755
1750,geo_613,114.5,66.5,0.99,0.07642866231486602
1751,geo_614,114.5,70.5,0.9,0.042764520067314224
1752,geo_614,114.5,70.5,0.95,0.05375256254352107
1753,geo_614,114.5,70.5,0.99,0.044601172282749964
1754,geo_615,114.5,74.5,0.9,0.019101541386680347
1755,geo_615,114.5,74.5,0.95,0.03349879364944098
1756,geo_615,114.5,74.5,0.99,0.0019237270711170101
1757,geo_616,114.5,78.5,0.9,0.03248620400031217
1758,geo_616,114.5,78.5,0.95,0.04055742705106789
1759,geo_616,114.5,78.5,0.99,-0.03348747538892591
1760,geo_617,114.5,82.5,0.9,0.046174229977235866
1761,geo_617,114.5,82.5,0.95,0.055043467584934926
1762,geo_617,114.5,82.5,0.99,0.03378980579331216
1763,geo_618,114.5,86.5,0.9,0.04419952748870068
1764,geo_618,114.5,86.5,0.95,0.0472476457744157
1765,geo_618,114.5,86.5,0.99,0.02301545232680266
1766,geo_619,114.5,90.5,0.9,0.036264989873971414
1767,geo_619,114.5,90.5,0.95,0.036419965085350156
1768,geo_619,114.5,90.5,0.99,0.03881687049165731
1769,geo_620,114.5,94.5,0.9,0.03478441784573705
1770,geo_620,114.5,94.5,0.95,0.03502521193069915
1771,geo_620,114.5,94.5,0.99,0.037991192024856846
1772,geo_621,114.5,98.5,0.9,0.04058470434924376
1773,geo_621,114.5,98.5,0.95,0.037517490890619766
1774,geo_621,114.5,98.5,0.99,0.03135665086841464
1775,geo_622,114.5,102.5,0.9,0.04342227288734069
1776,geo_622,114.5,102.5,0.95,0.03914925709040509
1777,geo_622,114.5,102.5,0.99,0.020060201729158917
1778,geo_623,114.5,106.5,0.9,0.006055448749866087
1779,geo_623,114.5,106.5,0.95,0.010793086051005568
1780,geo_623,114.5,106.5,0.99,0.015103393304265264
1781,geo_624,114.5,110.5,0.9,-0.010335928764671794
1782,geo_624,114.5,110.5,0.95,-0.007291566251248002
1783,geo_624,114.5,110.5,0.99,-0.015126171083634031
1784,geo_625,114.5,114.5,0.9,-0.03784157466755997
1785,geo_625,114.5,114.5,0.95,-0.03326139813818088
1786,geo_625,114.5,114.5,0.99,-0.026869784678080422
1787,geo_626,114.5,118.5,0.9,0.006853394916948787
1788,geo_626,114.5,118.5,0.95,0.014185411948632836
1789,geo_626,114.5,118.5,0.99,0.029660800064330493
1790,geo_627,114.5,126.5,0.9,0.012933260952292854
1791,geo_627,114.5,126.5,0.95,0.013378835107225802
1792,geo_627,114.5,126.5,0.99,0.004895820863571848
1793,geo_628,114.5,122.5,0.9,0.01334818297794483
1794,geo_628,114.5,122.5,0.95,0.01105531161982159
1795,geo_628,114.5,122.5,0.99,-0.002155177594744387
1796,geo_629,114.5,130.5,0.9,0.04533447527084125
1797,geo_629,114.5,130.5,0.95,0.043960130584015225
1798,geo_629,114.5,130.5,0.99,0.03444429103599642
1799,geo_630,114.5,134.5,0.9,0.06362809003536152
1800,geo_630,114.5,134.5,0.95,0.06193732361224213
1801,geo_630,114.5,134.5,0.99,0.051321080567069015
1802,geo_631,114.5,138.5,0.9,0.04138175965974871
1803,geo_631,114.5,138.5,0.95,0.03640446488929943
1804,geo_631,114.5,138.5,0.99,0.01505832925261305
1805,geo_632,114.5,142.5,0.9,0.025136991387778473
1806,geo_632,114.5,142.5,0.95,0.021248747468450045
1807,geo_632,114.5,142.5,0.99,0.017563401148152243
1808,geo_633,114.5,146.5,0.9,0.031006486970453894
1809,geo_633,114.5,146.5,0.95,0.023217216722963417
1810,geo_633,114.5,146.5,0.99,0.007765814244483568
1811,geo_634,114.5,150.5,0.9,-0.036240721468727075
1812,geo_634,114.5,150.5,0.95,-0.03909480742818743
1813,geo_634,114.5,150.5,0.99,-0.04120519538018491
1814,geo_635,114.5,154.5,0.9,-0.005380165150649147
1815,geo_635,114.5,154.5,0.95,-0.009992964715171804
1816,geo_635,114.5,154.5,0.99,-0.015496416690121105
1817,geo_636,114.5,158.5,0.9,0.06260198339213337
1818,geo_636,114.5,158.5,0.95,0.053215122196283174
1819,geo_636,114.5,158.5,0.99,0.04012354078613237
1820,geo_637,114.5,162.5,0.9,0.09778826079119435
1821,geo_637,114.5,162.5,0.95,0.09100879098339308
1822,geo_637,114.5,162.5,0.99,0.06149541649838489
1823,geo_638,114.5,166.5,0.9,0.0972483247799837
1824,geo_638,114.5,166.5,0.95,0.08995696081017752
1825,geo_638,114.5,166.5,0.99,0.08224736841921398
1826,geo_639,114.5,170.5,0.9,0.08798097854536051
1827,geo_639,114.5,170.5,0.95,0.07904120149219734
1828,geo_639,114.5,170.5,0.99,0.05545883667302034
1829,geo_640,114.5,174.5,0.9,0.09184989267101927
1830,geo_640,114.5,174.5,0.95,0.0834859990050987
1831,geo_640,114.5,174.5,0.99,0.06888302537290977
1832,geo_641,114.5,178.5,0.9,0.11034170640534641
1833,geo_641,114.5,178.5,0.95,0.11036732948423131
1834,geo_641,114.5,178.5,0.99,0.10462190288526563
1835,geo_642,114.5,182.5,0.9,0.09773666969492495
1836,geo_642,114.5,182.5,0.95,0.1010465856208893
1837,geo_642,114.5,182.5,0.99,0.1055106593284397
1838,geo_643,114.5,186.5,0.9,0.09348776518985025
1839,geo_643,114.5,186.5,0.95,0.09186044271844476
1840,geo_643,114.5,186.5,0.99,0.08594186225604182
1841,geo_644,114.5,190.5,0.9,0.09541052342060226
1842,geo_644,114.5,190.5,0.95,0.09220895993133126
1843,geo_644,114.5,190.5,0.99,0.08970897216041077
1844,geo_645,114.5,194.5,0.9,0.0685904214581087
1845,geo_645,114.5,194.5,0.95,0.06738335845303675
1846,geo_645,114.5,194.5,0.99,0.06438549265955153
1847,geo_646,114.5,198.5,0.9,0.056356115059741745
1848,geo_646,114.5,198.5,0.95,0.059206742055704684
1849,geo_646,114.5,198.5,0.99,0.06175437487707748
1850,geo_647,114.5,202.5,0.9,0.040049187701077446
1851,geo_647,114.5,202.5,0.95,0.044118388594939315
1852,geo_647,114.5,202.5,0.99,0.05456330476467004
1853,geo_648,114.5,206.5,0.9,0.03176336427215796
1854,geo_648,114.5,206.5,0.95,0.03536241143862258
1855,geo_648,114.5,206.5,0.99,0.03920520484679907
1856,geo_649,114.5,210.5,0.9,0.025254610812075775
1857,geo_649,114.5,210.5,0.95,0.02917125137526303
1858,geo_649,114.5,210.5,0.99,0.03686348333013386
1859,geo_650,114.5,214.5,0.9,0.020511641819382177
1860,geo_650,114.5,214.5,0.95,0.022974547535175808
1861,geo_650,114.5,214.5,0.99,0.03190578043850913
1862,geo_651,114.5,218.5,0.9,0.021496043284971202
1863,geo_651,114.5,218.5,0.95,0.025593666239695778
1864,geo_651,114.5,218.5,0.99,0.029055128379201017
1865,geo_652,114.5,222.5,0.9,0.013981516432371709
1866,geo_652,114.5,222.5,0.95,0.018947098570733047
1867,geo_652,114.5,222.5,0.99,0.029828191980856854
1868,geo_653,114.5,226.5,0.9,0.008316584286510482
1869,geo_653,114.5,226.5,0.95,0.013460077210097484
1870,geo_653,114.5,226.5,0.99,0.023648623656861472
1871,geo_654,114.5,230.5,0.9,0.011477380508279136
1872,geo_654,114.5,230.5,0.95,0.013869680346468882
1873,geo_654,114.5,230.5,0.99,0.020296245382873553
1874,geo_655,114.5,234.5,0.9,0.010555321360603762
1875,geo_655,114.5,234.5,0.95,0.011136095483344334
1876,geo_655,114.5,234.5,0.99,0.017585478235616802
1877,geo_656,114.5,238.5,0.9,0.010689795134171867
1878,geo_656,114.5,238.5,0.95,0.011644185308478688
1879,geo_656,114.5,238.5,0.99,0.01754442283149747
1880,geo_657,114.5,242.5,0.9,0.018546959450487427
1881,geo_657,114.5,242.5,0.95,0.023241637836774524
1882,geo_657,114.5,242.5,0.99,0.03620965261580045
1883,geo_658,114.5,246.5,0.9,0.028488527011075696
1884,geo_658,114.5,246.5,0.95,0.03338534539206174
1885,geo_658,114.5,246.5,0.99,0.04760328226346821
1886,geo_659,114.5,250.5,0.9,0.0032900155871276836
1887,geo_659,114.5,250.5,0.95,0.010760743401372378
1888,geo_659,114.5,250.5,0.99,0.017010798518122403
1889,geo_660,114.5,258.5,0.9,0.006972526360751516
1890,geo_660,114.5,258.5,0.95,0.01699558391274496
1891,geo_660,114.5,258.5,0.99,0.03755120440869623
1892,geo_661,114.5,254.5,0.9,-0.0012735434757930979
1893,geo_661,114.5,254.5,0.95,0.005984445387580375
1894,geo_661,114.5,254.5,0.99,0.021753549754947442
1895,geo_662,114.5,262.5,0.9,0.024185716623574455
1896,geo_662,114.5,262.5,0.95,0.03610185439137745
1897,geo_662,114.5,262.5,0.99,0.05250855210217677
1898,geo_663,114.5,266.5,0.9,0.025365362580896285
1899,geo_663,114.5,266.5,0.95,0.03783467692384751
1900,geo_663,114.5,266.5,0.99,0.05000416414959463
1901,geo_664,114.5,270.5,0.9,0.024485433428378695
1902,geo_664,114.5,270.5,0.95,0.04099448596195511
1903,geo_664,114.5,270.5,0.99,0.055299348921853474
1904,geo_665,114.5,274.5,0.9,0.046775312679912064
1905,geo_665,114.5,274.5,0.95,0.06289287205989717
1906,geo_665,114.5,274.5,0.99,0.08167710372013073
1907,geo_666,114.5,278.5,0.9,0.0796190918090675
1908,geo_666,114.5,278.5,0.95,0.09368482926741181
1909,geo_666,114.5,278.5,0.99,0.12408626530805726
1910,geo_667,114.5,282.5,0.9,0.04222146480992358
1911,geo_667,114.5,282.5,0.95,0.06952847973722184
1912,geo_667,114.5,282.5,0.99,0.09722863107280758
1913,geo_668,114.5,286.5,0.9,0.01929897174433015
1914,geo_668,114.5,286.5,0.95,0.04276748496492841
1915,geo_668,114.5,286.5,0.99,0.07581001993833049
1916,geo_669,114.5,290.5,0.9,0.018308925942352408
1917,geo_669,114.5,290.5,0.95,0.03509418941424382
1918,geo_669,114.5,290.5,0.99,0.053354612617383154
1919,geo_670,114.5,294.5,0.9,0.020255188003510165
1920,geo_670,114.5,294.5,0.95,0.037122911994919586
1921,geo_670,114.5,294.5,0.99,0.06967688948352099
1922,geo_671,118.5,54.5,0.9,0.04191457247360268
1923,geo_671,118.5,54.5,0.95,0.04219326476705243
1924,geo_671,118.5,54.5,0.99,-0.04892477106316162
1925,geo_672,118.5,58.5,0.9,0.05371112751546521
1926,geo_672,118.5,58.5,0.95,0.05263202371690798
1927,geo_672,118.5,58.5,0.99,0.009422056546768365
1928,geo_673,118.5,66.5,0.9,0.046006015046357464
1929,geo_673,118.5,66.5,0.95,0.04902093261936315
1930,geo_673,118.5,66.5,0.99,0.0164395860354276
1931,geo_674,118.5,62.5,0.9,0.04181235230051112
1932,geo_674,118.5,62.5,0.95,0.03671416373778831
1933,geo_674,118.5,62.5,0.99,0.03008411160015606
1934,geo_675,118.5,70.5,0.9,0.030017923943918855
1935,geo_675,118.5,70.5,0.95,0.03173928313931989
1936,geo_675,118.5,70.5,0.99,0.02552138546032417
1937,geo_676,118.5,74.5,0.9,0.035826174051810454
1938,geo_676,118.5,74.5,0.95,0.0410415719377096
1939,geo_676,118.5,74.5,0.99,0.037808056945514125
1940,geo_677,118.5,78.5,0.9,0.0266977458610052
1941,geo_677,118.5,78.5,0.95,0.02706902772178365
1942,geo_677,118.5,78.5,0.99,0.02823043114142562
1943,geo_678,118.5,82.5,0.9,0.028408122355245095
1944,geo_678,118.5,82.5,0.95,0.02707371339283874
1945,geo_678,118.5,82.5,0.99,0.022139627690999693
1946,geo_679,118.5,90.5,0.9,-0.027704877047049176
1947,geo_679,118.5,90.5,0.95,-0.02795113691951611
1948,geo_679,118.5,90.5,0.99,-0.023950595710319017
1949,geo_680,118.5,86.5,0.9,0.007483623378892111
1950,geo_680,118.5,86.5,0.95,0.008872507697709288
1951,geo_680,118.5,86.5,0.99,0.004937069933667767
1952,geo_681,118.5,94.5,0.9,0.0025389723898124363
1953,geo_681,118.5,94.5,0.95,0.004963023460381598
1954,geo_681,118.5,94.5,0.99,0.0068668435631104585
1955,geo_682,118.5,98.5,0.9,0.0036904558480592227
1956,geo_682,118.5,98.5,0.95,0.007810073083239951
1957,geo_682,118.5,98.5,0.99,0.024183286810922258
1958,geo_683,118.5,102.5,0.9,0.03258194246924762
1959,geo_683,118.5,102.5,0.95,0.042870468554284016
1960,geo_683,118.5,102.5,0.99,0.05554828019476396
1961,geo_684,118.5,106.5,0.9,0.0769783675767486
1962,geo_684,118.5,106.5,0.95,0.08108008722214027
1963,geo_684,118.5,106.5,0.99,0.07463986390341071
1964,geo_685,118.5,110.5,0.9,0.0575208461261225
1965,geo_685,118.5,110.5,0.95,0.048970948549265446
1966,geo_685,118.5,110.5,0.99,0.04105759805021268
1967,geo_686,118.5,114.5,0.9,0.07523248036439106
1968,geo_686,118.5,114.5,0.95,0.07669987115376369
1969,geo_686,118.5,114.5,0.99,0.07535374356337318
1970,geo_687,118.5,118.5,0.9,0.0693796023838769
1971,geo_687,118.5,118.5,0.95,0.07019572309285681
1972,geo_687,118.5,118.5,0.99,0.07123208024702954
1973,geo_688,118.5,122.5,0.9,0.061014994317003905
1974,geo_688,118.5,122.5,0.95,0.05580940159072675
1975,geo_688,118.5,122.5,0.99,0.05297235113877752
1976,geo_689,118.5,126.5,0.9,0.05957372846828992
1977,geo_689,118.5,126.5,0.95,0.05500120423339415
1978,geo_689,118.5,126.5,0.99,0.04290647969697467
1979,geo_690,118.5,130.5,0.9,0.059388405709950506
1980,geo_690,118.5,130.5,0.95,0.051655039883071706
1981,geo_690,118.5,130.5,0.99,0.037670591666723215
1982,geo_691,118.5,138.5,0.9,0.04391424279965285
1983,geo_691,118.5,138.5,0.95,0.039905347138529196
1984,geo_691,118.5,138.5,0.99,0.01791117375826441
1985,geo_692,118.5,134.5,0.9,0.06660272460508918
1986,geo_692,118.5,134.5,0.95,0.060416801294358266
1987,geo_692,118.5,134.5,0.99,0.05543955955740397
1988,geo_693,118.5,142.5,0.9,0.03561068010234707
1989,geo_693,118.5,142.5,0.95,0.033286079855028725
1990,geo_693,118.5,142.5,0.99,0.0341568286287819
1991,geo_694,118.5,146.5,0.9,0.01580153990676307
1992,geo_694,118.5,146.5,0.95,0.013371440606876365
1993,geo_694,118.5,146.5,0.99,0.005652721941136458
1994,geo_695,118.5,150.5,0.9,0.011050794715930703
1995,geo_695,118.5,150.5,0.95,0.007359571569457282
1996,geo_695,118.5,150.5,0.99,-0.0004735186577761071
1997,geo_696,118.5,154.5,0.9,0.07510045347505795
1998,geo_696,118.5,154.5,0.95,0.06737186401535482
1999,geo_696,118.5,154.5,0.99,0.059116176474094714
2000,geo_697,118.5,158.5,0.9,0.07957677828026771
2001,geo_697,118.5,158.5,0.95,0.06960065018825107
2002,geo_697,118.5,158.5,0.99,0.05833360625253459
2003,geo_698,118.5,162.5,0.9,0.07600043260466074
2004,geo_698,118.5,162.5,0.95,0.07031194547092855
2005,geo_698,118.5,162.5,0.99,0.0518375509071921
2006,geo_699,118.5,166.5,0.9,0.06409996476265462
2007,geo_699,118.5,166.5,0.95,0.054510411382375286
2008,geo_699,118.5,166.5,0.99,0.0361494782814622
2009,geo_700,118.5,170.5,0.9,0.06734383852186383
2010,geo_700,118.5,170.5,0.95,0.06235304663455002
2011,geo_700,118.5,170.5,0.99,0.056952773586993195
2012,geo_701,118.5,174.5,0.9,0.0941040035395568
2013,geo_701,118.5,174.5,0.95,0.09044855519578919
2014,geo_701,118.5,174.5,0.99,0.08554711259730854
2015,geo_702,118.5,178.5,0.9,0.10945870104112101
2016,geo_702,118.5,178.5,0.95,0.11105803322808726
2017,geo_702,118.5,178.5,0.99,0.10139956608957898
2018,geo_703,118.5,182.5,0.9,0.10519423777136676
2019,geo_703,118.5,182.5,0.95,0.11077323028514585
2020,geo_703,118.5,182.5,0.99,0.11825770658688291
2021,geo_704,118.5,186.5,0.9,0.07820672330474661
2022,geo_704,118.5,186.5,0.95,0.0766540462188694
2023,geo_704,118.5,186.5,0.99,0.0833975869754537
2024,geo_705,118.5,190.5,0.9,0.07083110342575337
2025,geo_705,118.5,190.5,0.95,0.0700245338442089
2026,geo_705,118.5,190.5,0.99,0.06579927456607206
2027,geo_706,118.5,194.5,0.9,0.0782367902354135
2028,geo_706,118.5,194.5,0.95,0.07962302419776185
2029,geo_706,118.5,194.5,0.99,0.07588556301952185
2030,geo_707,118.5,198.5,0.9,0.07306193238178088
2031,geo_707,118.5,198.5,0.95,0.07468625217063364
2032,geo_707,118.5,198.5,0.99,0.07968085114032454
2033,geo_708,118.5,202.5,0.9,0.06206431771704661
2034,geo_708,118.5,202.5,0.95,0.062269257866899984
2035,geo_708,118.5,202.5,0.99,0.05997686825344888
2036,geo_709,118.5,206.5,0.9,0.04697846049897332
2037,geo_709,118.5,206.5,0.95,0.0513232493311015
2038,geo_709,118.5,206.5,0.99,0.055394557550317594
2039,geo_710,118.5,210.5,0.9,0.03261370267386767
2040,geo_710,118.5,210.5,0.95,0.035996221537370664
2041,geo_710,118.5,210.5,0.99,0.03832942134064943
2042,geo_711,118.5,214.5,0.9,0.0343000607387817
2043,geo_711,118.5,214.5,0.95,0.03930700574067629
2044,geo_711,118.5,214.5,0.99,0.04956452304517993
2045,geo_712,118.5,218.5,0.9,0.02538513259065152
2046,geo_712,118.5,218.5,0.95,0.02833859424894019
2047,geo_712,118.5,218.5,0.99,0.03528935327465192
2048,geo_713,118.5,222.5,0.9,0.017717582942949294
2049,geo_713,118.5,222.5,0.95,0.02039499228990931
2050,geo_713,118.5,222.5,0.99,0.03074878059296155
2051,geo_714,118.5,226.5,0.9,0.018542259383992094
2052,geo_714,118.5,226.5,0.95,0.02388764930953249
2053,geo_714,118.5,226.5,0.99,0.03224029847694822
2054,geo_715,118.5,230.5,0.9,0.027159330342546105
2055,geo_715,118.5,230.5,0.95,0.030741370803816753
2056,geo_715,118.5,230.5,0.99,0.03307746759289014
2057,geo_716,118.5,234.5,0.9,0.021023006337162947
2058,geo_716,118.5,234.5,0.95,0.023699615459134047
2059,geo_716,118.5,234.5,0.99,0.030347321341054653
2060,geo_717,118.5,238.5,0.9,0.015946867932909954
2061,geo_717,118.5,238.5,0.95,0.01836008712553612
2062,geo_717,118.5,238.5,0.99,0.022207074025949316
2063,geo_718,118.5,242.5,0.9,0.016627388224642835
2064,geo_718,118.5,242.5,0.95,0.021516304455986627
2065,geo_718,118.5,242.5,0.99,0.031068343176412085
2066,geo_719,118.5,246.5,0.9,0.027109640784944388
2067,geo_719,118.5,246.5,0.95,0.03226694239444947
2068,geo_719,118.5,246.5,0.99,0.04433802162524554
2069,geo_720,118.5,250.5,0.9,0.020181381714948095
2070,geo_720,118.5,250.5,0.95,0.024752337586418784
2071,geo_720,118.5,250.5,0.99,0.027676878091477813
2072,geo_721,118.5,254.5,0.9,0.01015473930760102
2073,geo_721,118.5,254.5,0.95,0.01639187013439961
2074,geo_721,118.5,254.5,0.99,0.030329209703927988
2075,geo_722,118.5,258.5,0.9,0.017418527531443212
2076,geo_722,118.5,258.5,0.95,0.02523609751495088
2077,geo_722,118.5,258.5,0.99,0.033910115287013265
2078,geo_723,118.5,262.5,0.9,0.02435984177026798
2079,geo_723,118.5,262.5,0.95,0.03376519584858302
2080,geo_723,118.5,262.5,0.99,0.04136449563232637
2081,geo_724,118.5,266.5,0.9,0.03891797502817215
2082,geo_724,118.5,266.5,0.95,0.04849873689839758
2083,geo_724,118.5,266.5,0.99,0.05403240850147982
2084,geo_725,118.5,270.5,0.9,0.01721061878673449
2085,geo_725,118.5,270.5,0.95,0.027557390132571087
2086,geo_725,118.5,270.5,0.99,0.03784122450146084
2087,geo_726,118.5,274.5,0.9,0.021588320363503822
2088,geo_726,118.5,274.5,0.95,0.033715875869551354
2089,geo_726,118.5,274.5,0.99,0.05341236174605356
2090,geo_727,118.5,278.5,0.9,0.027616765770025024
2091,geo_727,118.5,278.5,0.95,0.03550611080715793
2092,geo_727,118.5,278.5,0.99,0.05380499417811052
2093,geo_728,118.5,282.5,0.9,0.04159398248915447
2094,geo_728,118.5,282.5,0.95,0.058928214426566185
2095,geo_728,118.5,282.5,0.99,0.08019884598908676
2096,geo_729,118.5,286.5,0.9,0.03516544707688735
2097,geo_729,118.5,286.5,0.95,0.04977688244634261
2098,geo_729,118.5,286.5,0.99,0.07285876219080105
2099,geo_730,118.5,290.5,0.9,0.03503260111293436
2100,geo_730,118.5,290.5,0.95,0.05193975509421487
2101,geo_730,118.5,290.5,0.99,0.07913284879728952
2102,geo_731,118.5,294.5,0.9,0.03206948126448804
2103,geo_731,118.5,294.5,0.95,0.04671080777763681
2104,geo_731,118.5,294.5,0.99,0.0625513837120841
2105,geo_732,122.5,54.5,0.9,0.027380488476226178
2106,geo_732,122.5,54.5,0.95,0.028044839789276764
2107,geo_732,122.5,54.5,0.99,0.054998602484407466
2108,geo_733,122.5,58.5,0.9,0.030405211766196243
2109,geo_733,122.5,58.5,0.95,0.03482045542479344
2110,geo_733,122.5,58.5,0.99,0.05487863005336351
2111,geo_734,122.5,62.5,0.9,0.04266337593048045
2112,geo_734,122.5,62.5,0.95,0.049951514351769824
2113,geo_734,122.5,62.5,0.99,0.08164559359983906
2114,geo_735,122.5,66.5,0.9,0.03999389491625664
2115,geo_735,122.5,66.5,0.95,0.04535896993639685
2116,geo_735,122.5,66.5,0.99,0.05929701478135021
2117,geo_736,122.5,70.5,0.9,0.031323207475237064
2118,geo_736,122.5,70.5,0.95,0.0346495058300534
2119,geo_736,122.5,70.5,0.99,0.030859668185092937
2120,geo_737,122.5,74.5,0.9,0.02363302461939221
